Course	CRN	Type	Dates	Days	Start	Finish	Room
MAOR111	18004	Tutorial	Trimester 1 (starts 2nd week)	T	9:00	9:50	VZ011
MAOR111	18004	Tutorial	Trimester 1 (starts 2nd week)	F	11:00	11:50	VZ003
MAOR111	18004	Tutorial	Trimester 1 (starts 2nd week)	T	13:10	14:00	VZ003
MAOR111	18004	Tutorial	Trimester 1 (starts 2nd week)	W	14:10	15:00	VZ003
MAOR111	18004	Tutorial	Trimester 1 (starts 2nd week)	M	16:10	17:00	VZ011
MAOR112	18006	Lecture	Trimester 2	R	10:00	11:50	HULT323
MAOR112	18006	Lecture	Trimester 2	T	10:00	11:50	MR101
MAOR112	18006	Tutorial	Trimester 2	R	9:00	9:50	VZ011
MAOR112	18006	Tutorial	Trimester 2	W	10:00	10:50	VZ003
MAOR112	18006	Tutorial	Trimester 2	T	14:10	15:00	VZ011
MAOR112	18006	Tutorial	Trimester 2	T	15:10	16:00	VZ011
MAOR123	438	Lecture	Trimester 2	MWR	14:10	15:00	COLT122
MAOR123	438	Tutorial	Trimester 2 (starts 2nd week)	T	9:00	9:50	KP48/101
MAOR123	438	Tutorial	Trimester 2 (starts 2nd week)	T	12:00	12:50	KP48/101
MAOR123	438	Tutorial	Trimester 2 (starts 2nd week)	WR	13:10	14:00	KP48/101
MAOR123	438	Tutorial	Trimester 2 (starts 2nd week)	M	15:10	16:00	KP48/101
MAOR123	438	Tutorial	Trimester 2 (starts 2nd week)	M	16:10	17:00	KP48/101
MAOR123	4515	Lecture	Trimester 1	MTR	10:00	10:50	MCLT102
MAOR123	4515	Tutorial	Trimester 1 (starts 2nd week)	TR	9:00	9:50	KP48/101
MAOR123	4515	Tutorial	Trimester 1 (starts 2nd week)	MW	11:00	11:50	KP48/101
MAOR123	4515	Tutorial	Trimester 1 (starts 2nd week)	W	13:10	14:00	KP48/101
MAOR123	4515	Tutorial	Trimester 1 (starts 2nd week)	M	15:10	16:00	KP48/101
MAOR125	14310	Lecture	Trimester 2	T	15:10	17:00	MR101
MAOR202	27089	Lecture	Trimester 2	W	9:00	10:50	AM106
MAOR202	27089	Lecture	Trimester 2	M	10:00	10:50	EALT206
MAOR203	27090	Lecture	Trimester 1	W	9:00	9:50	HMLT001
MAOR203	27090	Lecture	Trimester 1	F	9:00	10:50	HMLT103
MAOR211	440	Lecture	Trimester 1	M	12:00	13:50	HMLT001
MAOR211	440	Lecture	Trimester 1	R	12:00	13:50	MR101
MAOR211	440	Tutorial	Trimester 1 (starts 2nd week)	R	11:00	11:50	VZ003
MAOR211	440	Tutorial	Trimester 1 (starts 2nd week)	W	13:10	14:00	VZ011
MAOR211	440	Tutorial	Trimester 1 (starts 2nd week)	M	16:10	17:00	VZ003
MAOR213	9177	Lecture	Trimester 1	TR	10:00	11:50	MR101
MAOR216	447	Lecture	Trimester 2	MW	13:10	14:00	HULT119
MAOR216	447	Lecture	Trimester 2	F	15:10	16:00	HULT119
MAOR216	447	Tutorial	Trimester 2 (starts 2nd week)	F	9:00	9:50	KP48/101
MAOR216	447	Tutorial	Trimester 2 (starts 2nd week)	T	13:10	14:00	KP48/101
MAOR216	447	Tutorial	Trimester 2 (starts 2nd week)	MF	14:10	15:00	KP48/101
MAOR217	26074	Lecture	Trimester 1	M	11:00	11:50	MYLT102
MAOR217	26074	Lecture	Trimester 1	F	15:10	16:00	HULT220
MAOR217	26074	Lecture	Trimester 1	W	15:10	16:00	MYLT101
MAOR217	26074	Tutorial	Trimester 1 (starts 2nd week)	F	11:00	11:50	KP48/101
MAOR217	26074	Tutorial	Trimester 1 (starts 2nd week)	T	14:10	15:00	KP48/101
MAOR217	26074	Tutorial	Trimester 1 (starts 2nd week)	W	16:10	17:00	KP48/101
MAOR221	449	Lecture	Trimester 2	W	15:10	17:00	MR101
MAOR221	449	Lecture	Trimester 2	M	15:10	17:00	MYLT101
MAOR221	449	Tutorial	Trimester 2	R	10:00	10:50	VZ011
MAOR221	449	Tutorial	Trimester 2	T	11:00	11:50	VZ011
MAOR221	449	Tutorial	Trimester 2	W	14:10	15:00	VZ011
MAOR222	2042	Lecture	Trimester 2	T	9:00	9:50	AM106
MAOR222	2042	Lecture	Trimester 2	R	15:10	17:00	AMLT105
MAOR222	2042	Tutorial	Trimester 2 (starts 2nd week)	R	9:00	9:50	KP48/101
MAOR301	27091	Lecture	Trimester 2	F	10:00	11:50	AM102
MAOR301	27091	Lecture	Trimester 2	W	11:00	12:50	AM104
MAOR302	27092	Lecture	Trimester 1	T	13:10	17:00	AMLT105
MAOR308	15187	Lecture	Trimester 2	M	11:00	12:50	KK202
MAOR311	454	Lecture	Trimester 1	M	9:00	10:50	CO228
MAOR311	454	Lecture	Trimester 1	W	10:00	11:50	MR101
MAOR313	457	Lecture	Trimester 1	R	14:10	16:00	MR101
MAOR313	457	Lecture	Trimester 1	M	14:10	16:00	MYLT102
MAOR316	8676	Lecture	Trimester 2	F	12:00	13:50	AM102
MAOR316	8676	Lecture	Trimester 2	T	14:10	16:00	MYLT102
MAOR321	2130	Lecture	Trimester 2	TR	12:00	13:50	MR101
MAOR322	2043	Lecture	Trimester 1	F	11:00	12:50	CO118
MAOR322	2043	Lecture	Trimester 1	T	11:00	12:50	KK204
MAOR408	7712	Lecture	Trimester 1	M	12:00	13:50	KP48/101
MAOR408	7712	Tutorial	Trimester 1 (ends wk of May 23)	M	14:10	15:00	KP48/101
MAOR411	10451	Lecture	Trimester 2	R	11:00	12:50	KP48/101
MARK101	10047	Lecture	Trimester 1	WF	13:10	14:00	MCLT103
MARK101	16017	Lecture	Trimester 2	TF	9:00	9:50	MCLT103
MARK101	16018	Lecture	Trimester 2	TF	11:00	11:50	MCLT103
MARK101	8507	Lecture	Trimester 1	WF	15:10	16:00	MCLT103
MARK101	Tut	Tutorial	Trimester 1	F	9:00	9:50	OK523
MARK101	Tut	Tutorial	Trimester 1	RF	10:00	10:50	MY531
MARK101	Tut	Tutorial	Trimester 1	W	10:00	10:50	MY631
MARK101	Tut	Tutorial	Trimester 1	WF	10:00	10:50	OK523
MARK101	Tut	Tutorial	Trimester 1	T	10:00	10:50	OK524
MARK101	Tut	Tutorial	Trimester 1	F	11:00	11:50	MY531
MARK101	Tut	Tutorial	Trimester 1	W	11:00	11:50	MY631
MARK101	Tut	Tutorial	Trimester 1	TF	11:00	11:50	OK523
MARK101	Tut	Tutorial	Trimester 1	W	12:00	12:50	MY531
MARK101	Tut	Tutorial	Trimester 1	M	12:00	12:50	MY631
MARK101	Tut	Tutorial	Trimester 1	W	12:00	12:50	OK523
MARK101	Tut	Tutorial	Trimester 1	F	12:00	12:50	OK524
MARK101	Tut	Tutorial	Trimester 1	R	12:00	12:50	VZ106
MARK101	Tut	Tutorial	Trimester 1	MR	13:10	14:00	OK524
MARK101	Tut	Tutorial	Trimester 1	W	14:10	15:00	KP22/104
MARK101	Tut	Tutorial	Trimester 1	F	14:10	15:00	MY631
MARK101	Tut	Tutorial	Trimester 1	RF	14:10	15:00	OK523
MARK101	Tut	Tutorial	Trimester 1	R	15:10	16:00	MY303
MARK101	Tut	Tutorial	Trimester 1	W	16:10	17:00	KP22/104
MARK101	Tut	Tutorial	Trimester 1	R	16:10	17:00	OK524
MARK101	Tut	Tutorial	Trimester 1	T	16:10	17:00	VZ101
MARK101	Tut	Tutorial	Trimester 1	TWR	9:00	9:50	MY531
MARK101	Tut	Tutorial	Trimester 1	MWR	11:00	11:50	MY531
MARK101	Tut	Tutorial	Trimester 1	TF	12:00	12:50	MY531
MARK101	Tut	Tutorial	Trimester 1	T	13:10	14:00	MY531
MARK101	Tut	Tutorial	Trimester 1	MTW	14:10	15:00	MY531
MARK101	Tut	Tutorial	Trimester 1	T	15:10	16:00	MY531
MARK101	Tut	Tutorial	Trimester 1	W	16:10	17:00	MY531
MARK101	Tut	Tutorial	Trimester 1	M	15:10	16:00	KK204
MARK201	18625	Lecture	Trimester 2	M	9:30	11:20	RHLT1
MARK201	18790	Lecture	Trimester 1	TR	16:40	17:30	RHLT1
MARK201	18790	Tutorial	Trimester 1 (starts 2nd week)	R	9:30	10:20	RWW221
MARK201	18790	Tutorial	Trimester 1 (starts 2nd week)	F	9:30	10:20	RWW311
MARK201	18790	Tutorial	Trimester 1 (starts 2nd week)	R	10:30	11:20	RWW221
MARK201	18790	Tutorial	Trimester 1 (starts 2nd week)	MF	10:30	11:20	RWW311
MARK201	18790	Tutorial	Trimester 1 (starts 2nd week)	R	11:30	12:20	RWW221
MARK201	18790	Tutorial	Trimester 1 (starts 2nd week)	MF	11:30	12:20	RWW311
MARK201	18790	Tutorial	Trimester 1 (starts 2nd week)	MR	12:40	13:30	RWW311
MARK201	18790	Tutorial	Trimester 1 (starts 2nd week)	R	13:40	14:30	RWW220
MARK201	18790	Tutorial	Trimester 1 (starts 2nd week)	T	13:40	14:30	RWW221
MARK201	18790	Tutorial	Trimester 1 (starts 2nd week)	W	13:40	14:30	RWW311
MARK201	18790	Tutorial	Trimester 1 (starts 2nd week)	T	14:40	15:30	RWW220
MARK201	18790	Tutorial	Trimester 1 (starts 2nd week)	W	14:40	15:30	RWW223
MARK201	18790	Tutorial	Trimester 1 (starts 2nd week)	R	14:40	15:30	RWW313
MARK201	18790	Tutorial	Trimester 1 (starts 2nd week)	TR	15:40	16:30	RWW220
MARK201	18790	Tutorial	Trimester 1 (starts 2nd week)	W	15:40	16:30	RWW221
MARK202	18789	Lecture	Trimester 2	R	11:30	13:20	RHLT1
MARK202	508	Lecture	Trimester 1	TR	9:30	10:20	RHLT1
MARK202	508	Tutorial	Trimester 1 (starts 3rd week)	T	8:30	9:20	RWW314
MARK202	508	Tutorial	Trimester 1 (starts 3rd week)	M	9:30	10:20	RWW314
MARK202	508	Tutorial	Trimester 1 (starts 3rd week)	W	10:30	11:20	RWW125
MARK202	508	Tutorial	Trimester 1 (starts 3rd week)	R	10:30	11:20	RWW128
MARK202	508	Tutorial	Trimester 1 (starts 3rd week)	TR	10:30	11:20	RWW223
MARK202	508	Tutorial	Trimester 1 (starts 3rd week)	T	10:30	11:20	RWW313
MARK202	508	Tutorial	Trimester 1 (starts 3rd week)	M	10:30	11:20	RWW314
MARK202	508	Tutorial	Trimester 1 (starts 3rd week)	W	11:30	12:20	RWW128
MARK202	508	Tutorial	Trimester 1 (starts 3rd week)	T	11:30	12:20	RWW223
MARK202	508	Tutorial	Trimester 1 (starts 3rd week)	R	11:30	12:20	RWW313
MARK202	508	Tutorial	Trimester 1 (starts 3rd week)	M	11:30	12:20	RWW314
MARK202	508	Tutorial	Trimester 1 (starts 3rd week)	T	12:40	13:30	RWW128
MARK202	508	Tutorial	Trimester 1 (starts 3rd week)	WR	12:40	13:30	RWW223
MARK202	508	Tutorial	Trimester 1 (starts 3rd week)	TWR	13:40	14:30	RWW313
MARK202	508	Tutorial	Trimester 1 (starts 3rd week)	W	14:40	15:30	RWW128
MARK202	508	Tutorial	Trimester 1 (starts 3rd week)	T	14:40	15:30	RWW314
MARK202	508	Tutorial	Trimester 1 (starts 3rd week)	T	15:40	16:30	RWW313
MARK203	18787	Lecture	Trimester 1	T	13:40	15:30	RHLT2
MARK203	18787	Comp Lab	Trimester 1 (starts 2nd week)	T	10:30	11:20	RWW402
MARK203	18787	Comp Lab	Trimester 1 (starts 2nd week)	W	11:30	12:20	RWW202
MARK203	18787	Comp Lab	Trimester 1 (starts 2nd week)	M	11:30	12:20	RWW402
MARK203	18787	Comp Lab	Trimester 1 (starts 2nd week)	MTWF	12:40	13:30	RWW402
MARK203	18787	Comp Lab	Trimester 1 (starts 2nd week)	MTWF	13:40	14:30	RWW402
MARK203	18787	Comp Lab	Trimester 1 (starts 2nd week)	F	14:40	15:30	RWW402
MARK203	18787	Comp Lab	Trimester 1 (starts 2nd week)	T	15:40	16:30	RWW402
MARK203	18787	Comp Lab	Trimester 1 (starts 2nd week)	T	16:40	17:30	RWW402
MARK203	18787	Tutorial	Trimester 1 (starts 3rd week)	T	10:30	11:20	RWW126
MARK203	18787	Tutorial	Trimester 1 (starts 3rd week)	W	11:30	12:20	RWW125
MARK203	18787	Tutorial	Trimester 1 (starts 3rd week)	M	11:30	12:20	RWW127
MARK203	18787	Tutorial	Trimester 1 (starts 3rd week)	M	12:40	13:30	RWW126
MARK203	18787	Tutorial	Trimester 1 (starts 3rd week)	F	12:40	13:30	RWW220
MARK203	18787	Tutorial	Trimester 1 (starts 3rd week)	T	12:40	13:30	RWW222
MARK203	18787	Tutorial	Trimester 1 (starts 3rd week)	W	12:40	13:30	RWW315
MARK203	18787	Tutorial	Trimester 1 (starts 3rd week)	W	13:40	14:30	RWW126
MARK203	18787	Tutorial	Trimester 1 (starts 3rd week)	M	13:40	14:30	RWW127
MARK203	18787	Tutorial	Trimester 1 (starts 3rd week)	F	13:40	14:30	RWW221
MARK203	18787	Tutorial	Trimester 1 (starts 3rd week)	T	13:40	14:30	RWW414
MARK203	18787	Tutorial	Trimester 1 (starts 3rd week)	F	14:40	15:30	RWW221
MARK203	18787	Tutorial	Trimester 1 (starts 3rd week)	T	15:40	16:30	RWW128
MARK203	18787	Tutorial	Trimester 1 (starts 3rd week)	T	16:40	17:30	RWW220
MARK203	509	Lecture	Trimester 2	MW	16:40	17:30	RHLT1
MARK301	19865	Lecture	Trimester 2	M	13:40	15:30	RHLT2
MARK301	9674	Lecture	Trimester 1	F	9:30	11:20	RHLT1
MARK301	9674	Tutorial	Trimester 1 (starts 2nd week)	F	8:30	9:20	RWW314
MARK301	9674	Tutorial	Trimester 1 (starts 2nd week)	W	10:30	11:20	RWW312
MARK301	9674	Tutorial	Trimester 1 (starts 2nd week)	M	10:30	11:20	RWW313
MARK301	9674	Tutorial	Trimester 1 (starts 2nd week)	F	11:30	12:20	RWW125
MARK301	9674	Tutorial	Trimester 1 (starts 2nd week)	WRF	11:30	12:20	RWW312
MARK301	9674	Tutorial	Trimester 1 (starts 2nd week)	M	11:30	12:20	RWW313
MARK301	9674	Tutorial	Trimester 1 (starts 2nd week)	F	12:40	13:30	RWW223
MARK301	9674	Tutorial	Trimester 1 (starts 2nd week)	WRF	12:40	13:30	RWW312
MARK301	9674	Tutorial	Trimester 1 (starts 2nd week)	T	14:40	15:30	RWW312
MARK301	9674	Tutorial	Trimester 1 (starts 2nd week)	T	15:40	16:30	RWW223
MARK301	9674	Tutorial	Trimester 1 (starts 2nd week)	T	16:40	17:30	RWW314
MARK302	512	Lecture	Trimester 2	T	10:30	12:20	RHLT1
MARK303	19753	Lecture	Trimester 2	WF	14:40	15:30	RHLT1
MARK303	27001	Lecture	Wks of Jan 04 - Jan 11 2016	F	10:30	12:20	GBLT1
MARK303	27001	Lecture	Wks of Jan 18 - Feb 08 2016	F	9:00	12:20	GBLT1
MARK303	27001	Lecture	Wks of Nov 14 - Dec 19	R	10:30	12:20	GBLT1
MARK303	27001	Tutorial	Wks of Jan 18 - Feb 08 2016	F	9:30	10:20	GBG02
MARK303	27001	Tutorial	Wks of Jan 18 - Feb 08 2016	R	11:30	12:20	RWW125
MARK303	27001	Tutorial	Wks of Jan 18 - Feb 08 2016	F	12:40	13:30	GBG02
MARK303	27001	Tutorial	Wks of Jan 18 - Feb 08 2016	R	12:40	13:30	RWW125
MARK303	27001	Tutorial	Wks of Jan 18 - Feb 08 2016	F	13:40	14:30	RWW125
MARK303	27001	Tutorial	Wks of Jan 18 - Feb 08 2016	F	14:40	15:30	RWW125
MARK303	27001	Tutorial	Wks of Jan 18 - Feb 08 2016	F	14:40	15:30	RWW126
MARK310	15694	Lecture	Trimester 2	R	9:30	11:20	GBLT1
MARK312	19754	Lecture	Trimester 1	MW	11:30	12:20	RHLT2
MARK312	19754	Tutorial	Trimester 1 (starts 2nd week)	MW	9:30	10:20	RWW311
MARK312	19754	Tutorial	Trimester 1 (starts 2nd week)	W	10:30	11:20	RWW220
MARK312	19754	Tutorial	Trimester 1 (starts 2nd week)	M	10:30	11:20	RWW221
MARK312	19754	Tutorial	Trimester 1 (starts 2nd week)	W	10:30	11:20	RWW222
MARK312	19754	Tutorial	Trimester 1 (starts 2nd week)	M	10:30	11:20	RWW312
MARK312	19754	Tutorial	Trimester 1 (starts 2nd week)	W	12:40	13:30	RWW127
MARK312	19754	Tutorial	Trimester 1 (starts 2nd week)	MW	12:40	13:30	RWW220
MARK312	19754	Tutorial	Trimester 1 (starts 2nd week)	M	12:40	13:30	RWW314
MARK312	19754	Tutorial	Trimester 1 (starts 2nd week)	MW	13:40	14:30	RWW220
MARK312	19754	Tutorial	Trimester 1 (starts 2nd week)	M	14:40	15:30	RWW221
MARK312	19754	Tutorial	Trimester 1 (starts 2nd week)	M	15:40	16:30	RWW221
MARK315	13091	Lecture	Trimester 1	MW	15:40	16:30	GBLT2
MARK315	13091	Tutorial	Trimester 1 (starts 2nd wk, ends wk May 23)	F	9:30	10:20	RWW312
MARK315	13091	Tutorial	Trimester 1 (starts 2nd wk, ends wk May 23)	F	10:30	11:20	RWW414
MARK315	13091	Tutorial	Trimester 1 (starts 2nd wk, ends wk May 23)	F	11:30	12:20	RWW413
MARK315	13091	Tutorial	Trimester 1 (starts 2nd wk, ends wk May 23)	M	12:40	13:30	RWW127
MARK315	13091	Tutorial	Trimester 1 (starts 2nd wk, ends wk May 23)	W	12:40	13:30	RWW413
MARK315	13091	Tutorial	Trimester 1 (starts 2nd wk, ends wk May 23)	W	13:40	14:30	RWW127
MARK315	13091	Tutorial	Trimester 1 (starts 2nd wk, ends wk May 23)	M	13:40	14:30	RWW128
MARK315	13091	Tutorial	Trimester 1 (starts 2nd wk, ends wk May 23)	W	14:40	15:30	RWW127
MARK315	13091	Tutorial	Trimester 1 (starts 2nd wk, ends wk May 23)	M	14:40	15:30	RWW223
MARK315	13091	Tutorial	Trimester 1 (starts 2nd wk, ends wk May 23)	W	16:40	17:30	RWW313
MARK315	13091	Tutorial	Trimester 1 (starts 2nd wk, ends wk May 23)	M	16:40	17:30	RWW314
MARK316	15695	Lecture	Trimester 1	T	10:30	12:20	RHLT2
MARK316	15695	Tutorial	Trimester 1 (starts 2nd wk, ends wk May 23)	T	8:30	9:20	RWW221
MARK316	15695	Tutorial	Trimester 1 (starts 2nd wk, ends wk May 23)	T	9:30	10:20	RWW126
MARK316	15695	Tutorial	Trimester 1 (starts 2nd wk, ends wk May 23)	M	9:30	10:20	RWW221
MARK316	15695	Tutorial	Trimester 1 (starts 2nd wk, ends wk May 23)	W	10:30	11:20	GBG04
MARK316	15695	Tutorial	Trimester 1 (starts 2nd wk, ends wk May 23)	M	10:30	11:20	RWW127
MARK316	15695	Tutorial	Trimester 1 (starts 2nd wk, ends wk May 23)	W	11:30	12:20	RWW413
MARK316	15695	Tutorial	Trimester 1 (starts 2nd wk, ends wk May 23)	T	12:40	13:30	RWW414
MARK316	15695	Tutorial	Trimester 1 (starts 2nd wk, ends wk May 23)	T	13:40	14:30	RWW127
MARK316	15695	Tutorial	Trimester 1 (starts 2nd wk, ends wk May 23)	T	14:40	15:30	RWW126
MARK316	15695	Tutorial	Trimester 1 (starts 2nd wk, ends wk May 23)	T	15:40	16:30	RWW125
MARK316	15695	Tutorial	Trimester 1 (starts 2nd wk, ends wk May 23)	T	16:40	17:30	RWW313
MARK319	19752	Lecture	Trimester 1	R	13:40	15:30	GBLT3
MARK319	19752	Tutorial	Trimester 1 (starts 2nd wk, ends wk May 23)	R	9:30	10:20	RWW125
MARK319	19752	Tutorial	Trimester 1 (starts 2nd wk, ends wk May 23)	F	11:30	12:20	GBG02
MARK319	19752	Tutorial	Trimester 1 (starts 2nd wk, ends wk May 23)	R	11:30	12:20	RWW315
MARK319	19752	Tutorial	Trimester 1 (starts 2nd wk, ends wk May 23)	R	12:40	13:30	RWW128
MARK319	19752	Tutorial	Trimester 1 (starts 2nd wk, ends wk May 23)	F	12:40	13:30	RWW222
MARK319	19752	Tutorial	Trimester 1 (starts 2nd wk, ends wk May 23)	F	13:40	14:30	RWW220
MARK319	19752	Tutorial	Trimester 1 (starts 2nd wk, ends wk May 23)	R	15:40	16:30	RWW128
MARK319	19752	Tutorial	Trimester 1 (starts 2nd wk, ends wk May 23)	R	16:40	17:30	RWW221
MARK320	19751	Lecture	Trimester 2	WF	15:40	16:30	RHLT2
MARK401	2200	Lecture	Trimester 1	M	13:30	16:20	RWW311
MARK404	3150	Lecture	Trimester 1	T	9:30	12:20	RWW311
MARK405	6172	Lecture	Trimester 1	R	9:30	12:20	RWW311
MARK406	6171	Lecture	Trimester 2	F	9:30	12:20	RH1113
MARK407	14514	Lecture	Trimester 2	T	9:30	12:20	RWW221
MARK408	8173	Lecture	Trimester 2	R	9:30	12:20	RWW311
MARK410	15692	Lecture	Trimester 1	W	10:30	13:20	RWW311
MATH132	17150	Lecture	Trimester 1	MWF	9:00	9:50	MCLT101
MATH132	17150	Tutorial	Trimester 1 (starts 2nd week)	R	12:00	12:50	CO119
MATH132	17150	Tutorial	Trimester 1 (starts 2nd week)	T	13:10	14:00	CO119
MATH132	17150	Tutorial	Trimester 1 (starts 2nd week)	M	13:10	14:00	EA201
MATH132	17150	Tutorial	Trimester 1 (starts 2nd week)	R	13:10	14:00	MY107
MATH132	17150	Tutorial	Trimester 1 (starts 2nd week)	M	14:10	15:00	EA201
MATH132	17150	Tutorial	Trimester 1 (starts 2nd week)	T	14:10	15:00	KK105
MATH132	17286	Lecture	Wks of Jan 04 - Feb 08 2016	MR	10:00	11:50	KKLT301
MATH132	17286	Tutorial	Week of Jan 25 2016	F	14:10	16:00	AM101
MATH132	17286	Tutorial	Week of Jan 25 2016	F	14:10	16:00	AM106
MATH132	17286	Tutorial	Wks of Jan 04 - Feb 08 2016	T	14:10	16:00	AM102
MATH132	17286	Tutorial	Wks of Jan 04 - Feb 08 2016	T	14:10	16:00	AM104
MATH132	17286	Tutorial	Wks of Jan 04 - Jan 18, Feb 01 - Feb 08 2016	F	14:10	16:00	AM102
MATH132	17286	Tutorial	Wks of Jan 04 - Jan 18, Feb 01 - Feb 08 2016	F	14:10	16:00	AM104
MATH141	17151	Lecture	Trimester 1	T	11:00	11:50	KKLT301
MATH141	17151	Lecture	Trimester 1	WF	11:00	11:50	MCLT102
MATH141	17151	Tutorial	Trimester 1 (starts 2nd week)	T	9:00	9:50	AM106
MATH141	17151	Tutorial	Trimester 1 (starts 2nd week)	R	14:10	15:00	VZ103
MATH141	17151	Tutorial	Trimester 1 (starts 2nd week)	WR	15:10	16:00	VZ103
MATH142	17160	Lecture	Trimester 2	TWF	10:00	10:50	HULT323
MATH142	17160	Tutorial	Trimester 2 (starts 2nd week)	F	14:10	15:00	AM104
MATH142	17160	Tutorial	Trimester 2 (starts 2nd week)	T	16:10	17:00	AM104
MATH142	17160	Tutorial	Trimester 2 (starts 2nd week)	F	13:10	14:00	AM104
MATH142	17160	Tutorial	Trimester 2 (starts 2nd week)	T	15:10	16:00	AM104
MATH151	17161	Lecture	Trimester 1	MTR	16:10	17:00	KKLT301
MATH151	17161	Tutorial	Trimester 1 (starts 2nd week)	R	9:00	9:50	CO118
MATH151	17161	Tutorial	Trimester 1 (starts 2nd week)	R	10:00	10:50	CO118
MATH151	17161	Tutorial	Trimester 1 (starts 2nd week)	M	11:00	11:50	MY107
MATH151	17161	Tutorial	Trimester 1 (starts 2nd week)	W	12:00	12:50	EA201
MATH151	17161	Tutorial	Trimester 1 (starts 2nd week)	MT	12:00	12:50	MY107
MATH151	17161	Tutorial	Trimester 1 (starts 2nd week)	W	13:10	14:00	EA201
MATH151	17161	Tutorial	Trimester 1 (starts 2nd week)	T	13:10	14:00	MY107
MATH151	17161	Tutorial	Trimester 1 (starts 2nd week)	F	14:10	15:00	CO228
MATH151	17161	Tutorial	Trimester 1 (starts 2nd week)	F	15:10	16:00	CO228
MATH151	17161	Tutorial	Trimester 1 (starts 2nd week)	F	16:10	17:00	CO228
MATH161	17162	Lecture	Trimester 2	MTR	14:10	15:00	KKLT301
MATH161	17162	Tutorial	Trimester 2 (starts 2nd week)	W	16:10	17:00	CO118
MATH161	17162	Tutorial	Trimester 2 (starts 2nd week)	M	16:10	17:00	CO228
MATH161	17162	Tutorial	Trimester 2 (starts 2nd week)	F	13:10	14:00	KK202
MATH161	17162	Tutorial	Trimester 2 (starts 2nd week)	W	15:10	16:00	CO118
MATH177	19803	Lecture	Trimester 2	MWR	16:10	17:00	MYLT220
MATH177	19803	Tutorial	Trimester 2 (starts 2nd week)	R	12:00	12:50	VZ509
MATH177	19803	Tutorial	Trimester 2 (starts 2nd week)	T	15:10	16:00	KK202
MATH177	19803	Tutorial	Trimester 2 (starts 2nd week)	F	14:10	15:00	KK203
MATH177	19803	Tutorial	Trimester 2 (starts 2nd week)	T	16:10	17:00	CO228
MATH211	18322	Lecture	Trimester 1	MTR	10:00	10:50	HMLT103
MATH211	18322	Tutorial	Trimester 1 (starts 2nd week)	R	15:10	16:00	CO118
MATH211	18322	Tutorial	Trimester 1 (starts 2nd week)	T	16:10	17:00	CO118
MATH243	18323	Lecture	Trimester 2	MT	16:10	17:00	COLT122
MATH243	18323	Lecture	Trimester 2	R	16:10	17:00	MCLT102
MATH243	18323	Tutorial	Trimester 2 (starts 2nd week)	W	12:00	12:50	VZ515
MATH243	18323	Tutorial	Trimester 2 (starts 2nd week)	T	11:00	11:50	KK204
MATH243	18323	Tutorial	Trimester 2 (starts 2nd week)	F	14:10	15:00	CO119
MATH243	18323	Tutorial	Trimester 2 (starts 2nd week)	W	15:10	16:00	AM102
MATH244	18324	Lecture	Trimester 1	M	17:10	18:00	COLT122
MATH244	18324	Lecture	Trimester 1	R	17:10	18:00	HMLT002
MATH244	18324	Lecture	Trimester 1	W	17:10	18:00	MCLT102
MATH244	18324	Tutorial	Trimester 1 (starts 2nd week)	R	11:00	11:50	KK203
MATH244	18324	Tutorial	Trimester 1 (starts 2nd week)	R	12:00	12:50	KK203
MATH244	18324	Tutorial	Trimester 1 (starts 2nd week)	T	14:10	15:00	AM104
MATH244	18324	Tutorial	Trimester 1 (starts 2nd week)	T	15:10	16:00	CO118
MATH251	18325	Lecture	Trimester 2	W	11:00	11:50	HMLT002
MATH251	18325	Lecture	Trimester 2	TR	11:00	11:50	HMLT104
MATH251	18325	Tutorial	Trimester 2 (starts 2nd week)	T	14:10	15:00	MY806
MATH251	18325	Tutorial	Trimester 2 (starts 2nd week)	M	11:00	11:50	FT83/203
MATH261	18326	Lecture	Trimester 1	W	15:10	16:00	KKLT301
MATH261	18326	Lecture	Trimester 1	TF	15:10	16:00	MYLT220
MATH261	18326	Tutorial	Trimester 1 (starts 2nd week)	R	13:10	14:00	EA201
MATH261	18326	Tutorial	Trimester 1 (starts 2nd week)	M	14:10	15:00	AM104
MATH261	18326	Tutorial	Trimester 1 (starts 2nd week)	M	15:10	16:00	VZ103
MATH261	18326	Tutorial	Trimester 1 (starts 2nd week)	M	16:10	17:00	KK203
MATH277	19804	Lecture	Trimester 1	MR	13:10	14:00	EALT206
MATH277	19804	Lecture	Trimester 1	TF	13:10	14:00	MYLT101
MATH277	19804	Tutorial	Trimester 1 (starts 2nd week)	W	13:10	14:00	CO118
MATH277	19804	Tutorial	Trimester 1 (starts 2nd week)	W	14:10	15:00	CO118
MATH301	3505	Lecture	Trimester 2	M	14:10	15:00	CO228
MATH301	3505	Lecture	Trimester 2	R	14:20	15:10	CO119
MATH301	3505	Lecture	Trimester 2	T	15:10	16:00	KK203
MATH301	3505	Tutorial	Trimester 2 (starts 2nd week)	F	10:00	10:50	VZ106
MATH301	3505	Tutorial	Trimester 2 (starts 2nd week)	W	12:00	12:50	VZ506
MATH308	7527	Lecture	Trimester 2	W	10:00	10:50	CO119
MATH308	7527	Lecture	Trimester 2	TR	12:00	12:50	CO118
MATH308	7527	Lecture	Trimester 2	M	12:00	12:50	CO119
